"Start.station.number","starthour","freq.x","freq.y"
31505,22,224,335
31505,23,118,222
31506,0,130,295
31506,1,76,168
31506,2,58,92
31506,3,23,49
31506,4,22,11
31506,5,182,21
31506,6,517,95
31506,7,1873,208
31506,8,1264,293
31506,9,720,267
31506,10,748,330
31506,11,735,448
31506,12,835,652
31506,13,706,629
31506,14,734,782
31506,15,738,859
31506,16,802,1322
31506,17,989,2368
31506,18,1154,2170
31506,19,919,1479
31506,20,700,1207
31506,21,538,797
31506,22,542,755
31506,23,283,492
31507,0,13,2
31507,1,11,3
31507,2,8,2
31507,3,4,2
31507,4,3,16
31507,5,7,226
31507,6,50,425
31507,7,173,600
31507,8,256,277
31507,9,215,223
31507,10,133,102
31507,11,118,67
31507,12,190,93
31507,13,158,98
31507,14,198,86
31507,15,457,66
31507,16,870,132
31507,17,425,122
31507,18,238,205
31507,19,315,37
31507,20,128,31
31507,21,58,24
31507,22,20,24
31507,23,35,11
31508,0,25,98
31508,1,8,60
31508,2,8,40
31508,3,6,23
31508,4,6,4
31508,5,54,8
31508,6,68,100
31508,7,249,152
31508,8,688,228
31508,9,553,167
31508,10,396,188
31508,11,343,196
31508,12,346,294
31508,13,329,307
31508,14,343,241
31508,15,396,268
31508,16,423,349
31508,17,383,707
31508,18,382,768
31508,19,396,461
31508,20,288,399
31508,21,155,380
31508,22,64,282
31508,23,52,218
31509,0,49,192
31509,1,52,81
31509,2,43,37
31509,3,25,23
31509,4,13,8
31509,5,162,27
31509,6,425,49
31509,7,1299,142
31509,8,1332,166
31509,9,531,185
31509,10,515,186
31509,11,583,244
31509,12,524,330
31509,13,452,398
31509,14,452,367
31509,15,378,426
31509,16,411,617
31509,17,630,1298
31509,18,734,1537
31509,19,597,1320
31509,20,444,827
31509,21,297,492
31509,22,203,423
31509,23,109,299
31510,0,2,17
31510,1,2,7
31510,2,6,4
31510,3,1,5
31510,4,7,1
31510,5,23,1
31510,6,39,4
31510,7,339,10
31510,8,82,38
31510,9,44,17
31510,10,51,16
31510,11,66,24
31510,12,71,29
31510,13,48,48
31510,14,48,49
31510,15,39,62
31510,16,44,93
31510,17,85,148
31510,18,46,135
31510,19,34,101
31510,20,17,45
31510,21,8,37
31510,22,9,29
31510,23,5,37
31511,0,3,4
31511,1,4,12
31511,2,2,2
31511,3,1,NA
31511,4,1,NA
31511,5,105,2
31511,6,135,4
31511,7,500,9
31511,8,761,75
31511,9,155,26
31511,10,105,39
31511,11,109,51
31511,12,91,49
31511,13,98,84
31511,14,72,98
31511,15,141,156
31511,16,95,172
31511,17,101,532
31511,18,96,610
31511,19,94,262
31511,20,51,159
31511,21,37,96
31511,22,13,68
31511,23,11,23
31512,0,12,91
31512,1,10,36
31512,2,6,29
31512,3,5,30
31512,4,7,11
31512,5,84,3
31512,6,249,27
31512,7,827,120
31512,8,1372,80
31512,9,425,70
31512,10,261,79
31512,11,252,118
31512,12,335,181
31512,13,425,175
31512,14,177,172
31512,15,243,225
31512,16,296,429
31512,17,283,1009
31512,18,335,853
31512,19,224,539
31512,20,148,389
31512,21,81,283
31512,22,54,265
31512,23,45,170
31513,0,26,57
31513,1,16,46
31513,2,12,25
31513,3,10,17
31513,4,21,9
31513,5,152,4
31513,6,456,19
31513,7,728,47
31513,8,1624,109
31513,9,325,36
31513,10,314,39
31513,11,376,65
31513,12,307,75
31513,13,272,97
31513,14,274,100
31513,15,303,103
31513,16,259,146
31513,17,337,270
31513,18,424,545
31513,19,291,505
31513,20,237,438
31513,21,99,311
31513,22,109,234
31513,23,52,121
31514,0,7,17
31514,1,6,7
31514,3,1,3
31514,4,1,NA
31514,5,13,1
31514,6,188,1
31514,7,306,8
31514,8,1017,27
31514,9,271,26
31514,10,119,40
31514,11,108,46
31514,12,87,66
31514,13,112,79
31514,14,83,100
31514,15,77,90
31514,16,59,266
31514,17,92,401
31514,18,85,391
31514,19,80,279
31514,20,61,152
31514,21,32,76
31514,22,16,46
31514,23,14,35
31515,0,9,11
31515,1,7,8
31515,2,2,5
31515,3,2,3
31515,6,10,9
31515,7,59,71
31515,8,147,129
31515,9,59,104
31515,10,35,33
31515,11,46,50
31515,12,67,58
31515,13,57,33
31515,14,47,40
31515,15,74,52
31515,16,101,38
31515,17,135,64
31515,18,183,102
31515,19,116,66
31515,20,61,24
31515,21,36,18
31515,22,27,19
31515,23,22,22
31516,0,32,18
31516,1,8,27
31516,2,5,14
31516,3,7,13
31516,4,13,5
31516,5,11,45
31516,6,128,103
31516,7,287,426
31516,8,605,606
31516,9,349,214
31516,10,210,156
31516,11,230,176
31516,12,220,183
31516,13,221,209
31516,14,231,218
31516,15,224,217
31516,16,269,219
31516,17,451,569
31516,18,424,388
31516,19,251,237
31516,20,172,215
31516,21,108,168
31516,22,69,79
31516,23,41,61
31517,0,27,45
31517,1,18,36
31517,2,8,18
31517,3,5,20
31517,6,38,71
31517,7,68,211
31517,8,127,341
31517,9,198,406
31517,10,258,478
31517,11,398,540
31517,12,639,834
31517,13,855,664
31517,14,779,672
31517,15,716,589
31517,16,703,494
31517,17,898,623
31517,18,535,714
31517,19,506,419
31517,20,375,179
31517,21,213,161
31517,22,98,129
31517,23,43,65
31518,0,37,31
31518,1,21,27
31518,2,9,10
31518,3,12,7
31518,4,9,5
31518,5,11,26
31518,6,69,16
31518,7,59,34
31518,8,88,58
31518,9,145,140
31518,10,107,135
31518,11,195,182
31518,12,218,199
31518,13,207,263
31518,14,190,260
31518,15,186,274
31518,16,232,362
31518,17,344,331
31518,18,295,331
31518,19,267,242
31518,20,149,138
31518,21,125,112
31518,22,67,107
31518,23,60,44
31519,0,30,144
31519,1,17,98
31519,2,14,71
31519,3,3,30
31519,4,10,17
31519,5,55,54
31519,6,431,191
31519,7,826,580
31519,8,2132,305
31519,9,529,240
31519,10,344,255
31519,11,455,282
31519,12,477,340
31519,13,459,373
31519,14,450,374
31519,15,494,525
31519,16,655,596
31519,17,709,1116
31519,18,881,1202
31519,19,599,1103
31519,20,484,829
31519,21,230,559
31519,22,110,339
31519,23,70,221
31520,2,2,NA
31520,3,1,1
31520,4,2,NA
31520,5,1,NA
31520,6,2,2
31520,7,14,3
31520,8,18,22
31520,9,27,26
31520,10,61,39
31520,11,79,68
31520,12,133,105
31520,13,129,161
31520,14,194,176
31520,15,181,173
31520,16,144,143
31520,17,61,52
31520,18,10,14
31520,19,14,20
31520,20,3,6
31520,21,1,14
31520,22,5,9
31520,23,8,5
31521,4,1,NA
31521,7,3,12
31521,8,10,NA
31521,9,1,NA
31521,10,1,3
31521,11,2,4
31521,13,2,6
31521,14,3,4
31521,15,8,3
31600,0,234,347
31600,1,89,202
31600,2,49,125
31600,3,14,62
31600,4,12,47
31600,5,280,109
31600,6,1143,402
31600,7,2281,845
31600,8,2549,1601
31600,9,1413,1125
31600,10,1058,879
31600,11,1318,1394
31600,12,1741,1898
31600,13,1803,1790
31600,14,1478,1591
31600,15,1386,1579
31600,16,1722,2481
31600,17,3073,4916
31600,18,2938,3618
31600,19,2357,2476
31600,20,1641,1994
31600,21,947,1230
31600,22,560,913
31600,23,367,581
31601,0,40,70
31601,1,5,49
31601,2,6,22
31601,3,11,5
31601,4,25,3
31601,5,71,31
31601,6,233,218
31601,7,310,525
31601,8,553,518
31601,9,335,157
31601,10,274,139
31601,11,238,140
31601,12,282,168
31601,13,248,250
31601,14,253,228
31601,15,292,253
31601,16,369,355
31601,17,587,551
31601,18,647,702
31601,19,368,539
31601,20,253,344
31601,21,275,217
31601,22,147,192
31601,23,51,92
31602,0,266,316
31602,1,150,176
31602,2,82,102
31602,3,32,58
31602,4,20,20
31602,5,137,95
31602,6,836,132
31602,7,1763,495
31602,8,1347,318
31602,9,695,364
31602,10,846,556
31602,11,895,565
31602,12,922,701
31602,13,879,732
31602,14,773,724
31602,15,823,707
31602,16,915,875
31602,17,1239,1532
31602,18,1634,2154
31602,19,1595,1912
31602,20,1343,1345
31602,21,990,1042
31602,22,1051,774
31602,23,550,507
31603,0,123,276
31603,1,57,162
31603,2,31,105
31603,3,15,34
31603,4,26,12
31603,5,195,54
31603,6,388,293
31603,7,1195,1046
31603,8,3297,2779
31603,9,1933,1634
31603,10,1309,991
31603,11,1332,1174
31603,12,1622,1615
31603,13,1492,1654
31603,14,1433,1489
31603,15,1693,1574
31603,16,2332,1998
31603,17,3606,3772
31603,18,2862,3019
31603,19,1829,2389
31603,20,1150,1779
31603,21,756,1218
31603,22,490,802
31603,23,347,480
31604,0,108,158
31604,1,65,101
31604,2,40,68
31604,3,27,36
31604,4,86,7
31604,5,279,45
31604,6,156,410
31604,7,396,405
31604,8,963,911
31604,9,653,773
31604,10,365,428
31604,11,401,362
31604,12,439,411
31604,13,482,546
31604,14,471,391
31604,15,555,490
31604,16,779,573
31604,17,1104,1194
31604,18,938,898
31604,19,692,733
31604,20,527,599
31604,21,369,515
31604,22,252,421
31604,23,165,249
31605,0,63,84
31605,1,18,51
31605,2,9,26
31605,3,10,5
31605,4,26,8
31605,5,69,53
31605,6,214,289
31605,7,702,360
31605,8,1366,956
31605,9,662,651
31605,10,379,514
31605,11,470,655
31605,12,603,580
31605,13,614,544
31605,14,522,496
31605,15,612,611
31605,16,745,928
31605,17,1276,1442
31605,18,1344,1178
31605,19,921,664
31605,20,546,498
31605,21,301,331
31605,22,194,270
31605,23,108,165
31606,0,65,101
31606,1,30,43
31606,2,22,30
31606,3,12,10
31606,4,7,3
31606,5,153,17
31606,6,326,114
31606,7,659,183
31606,8,968,447
31606,9,550,222
31606,10,381,265
31606,11,458,333
31606,12,514,438
31606,13,529,468
31606,14,417,475
31606,15,443,571
31606,16,510,609
31606,17,656,1212
31606,18,848,1040
31606,19,585,877
31606,20,405,649
31606,21,281,419
31606,22,228,332
31606,23,131,206
31607,0,29,62
31607,1,16,39
31607,2,6,12
31607,3,7,5
31607,4,38,3
31607,5,43,24
31607,6,256,36
31607,7,810,164
31607,8,1188,247
31607,9,465,191
31607,10,402,251
31607,11,430,306
31607,12,503,440
31607,13,458,449
31607,14,431,561
31607,15,488,565
31607,16,535,948
31607,17,819,1457
31607,18,866,1227
31607,19,555,794
31607,20,416,631
31607,21,323,425
31607,22,134,314
31607,23,68,141
31608,0,56,62
31608,1,23,27
31608,2,14,12
31608,3,6,7
31608,4,7,2
31608,5,10,189
31608,6,245,125
31608,7,216,530
31608,8,538,360
31608,9,437,280
31608,10,221,264
31608,11,277,302
31608,12,371,317
31608,13,360,291
31608,14,356,305
31608,15,411,293
31608,16,454,441
31608,17,660,596
31608,18,595,873
31608,19,425,548
31608,20,325,275
31608,21,239,191
31608,22,186,144
31608,23,124,88
31609,0,38,101
31609,1,30,59
31609,2,6,31
31609,3,1,13
31609,4,1,10
31609,5,6,3
31609,6,65,63
31609,7,431,161
31609,8,858,280
31609,9,457,178
31609,10,365,129
31609,11,272,200
31609,12,317,256
31609,13,387,367
31609,14,347,384
31609,15,401,464
31609,16,328,544
31609,17,596,1128
31609,18,430,1192
31609,19,314,877
31609,20,222,662
31609,21,144,464
31609,22,108,283
31609,23,72,237
31610,0,81,61
31610,1,56,55
31610,2,30,16
31610,3,20,8
31610,4,5,1
31610,5,17,3
31610,6,263,324
31610,7,1059,473
31610,8,1366,835
31610,9,705,730
31610,10,669,666
31610,11,861,915
31610,12,1142,1132
31610,13,1205,1103
31610,14,1060,879
31610,15,1070,1040
31610,16,1197,1195
31610,17,1327,1423
31610,18,1121,1258
31610,19,679,870
31610,20,631,633
31610,21,421,401
31610,22,255,347
31610,23,143,161
31611,0,173,210
31611,1,134,99
31611,2,89,60
31611,3,18,40
31611,4,14,10
31611,5,129,50
31611,6,478,64
31611,7,975,248
31611,8,2532,287
31611,9,991,311
31611,10,558,390
31611,11,561,488
31611,12,657,585
31611,13,688,596
31611,14,581,657
31611,15,541,809
31611,16,587,942
31611,17,724,2149
31611,18,805,2567
31611,19,618,1682
31611,20,546,827
31611,21,527,702
31611,22,446,557
31611,23,320,360
31612,0,55,137
31612,1,38,75
31612,2,13,31
31612,3,4,15
31612,4,10,6
31612,5,200,11
31612,6,464,39
31612,7,1341,184
31612,8,2381,328
31612,9,772,380
31612,10,512,266
31612,11,503,287
31612,12,583,450
31612,13,541,445
31612,14,489,488
31612,15,528,628
31612,16,639,923
31612,17,990,1755
31612,18,1161,1848
31612,19,812,1403
31612,20,503,885
31612,21,234,682
31612,22,135,520
31612,23,73,260
31613,0,254,112
31613,1,80,59
31613,2,43,25
31613,3,19,20
31613,4,22,3
31613,5,256,325
31613,6,419,831
31613,7,1469,2168
31613,8,2198,2781
31613,9,1505,1540
31613,10,1231,1418
31613,11,1394,1559
31613,12,1728,1801
31613,13,1903,1788
31613,14,1937,1548
31613,15,2092,1709
31613,16,2426,2085
31613,17,3785,3335
31613,18,3132,2878
31613,19,2480,2090
31613,20,1711,1296
31613,21,1141,799
31613,22,674,531
31613,23,459,235
31614,0,139,162
31614,1,88,68
31614,2,66,39
31614,3,21,26
31614,4,7,3
31614,5,105,11
31614,6,321,21
31614,7,733,81
31614,8,2431,161
31614,9,354,187
31614,10,287,225
31614,11,339,326
31614,12,401,441
31614,13,355,410
31614,14,421,429
31614,15,352,517
31614,16,418,914
31614,17,482,2093
31614,18,557,1707
31614,19,450,965
31614,20,444,834
31614,21,331,616
31614,22,266,434
31614,23,189,296
31615,0,88,154
31615,1,46,78
31615,2,27,59
31615,3,13,27
31615,4,12,10
31615,5,63,69
31615,6,285,105
31615,7,863,208
31615,8,2769,468
31615,9,1113,647
31615,10,630,562
31615,11,675,557
31615,12,647,612
31615,13,768,702
31615,14,576,721
31615,15,642,793
31615,16,639,1010
31615,17,1142,2405
31615,18,963,2345
31615,19,684,1363
31615,20,436,1027
31615,21,367,585
31615,22,235,429
31615,23,137,234
31616,0,113,177
31616,1,53,110
31616,2,28,47
31616,3,18,36
31616,4,22,11
31616,5,121,38
31616,6,569,129
31616,7,1583,483
31616,8,2239,742
31616,9,1045,528
31616,10,765,596
31616,11,848,755
31616,12,958,1015
31616,13,1038,1051
31616,14,820,1009
31616,15,909,1263
31616,16,1080,1657
31616,17,1604,3224
31616,18,2051,2827
31616,19,1526,1923
31616,20,1050,1397
31616,21,690,928
31616,22,481,604
31616,23,278,373
31617,0,38,107
31617,1,18,55
31617,2,14,20
31617,3,9,17
31617,4,20,14
31617,5,39,10
31617,6,74,31
31617,7,517,31
31617,8,820,256
31617,9,564,213
31617,10,272,133
31617,11,284,165
31617,12,216,183
31617,13,199,223
31617,14,206,305
31617,15,283,329
31617,16,263,534
31617,17,324,711
31617,18,249,768
31617,19,199,647
31617,20,124,470
31617,21,96,326
31617,22,223,216
31617,23,57,166
31618,0,81,160
31618,1,41,105
31618,2,15,53
31618,3,11,20
31618,4,17,19
31618,5,156,25
31618,6,534,67
31618,7,1257,365
31618,8,1061,662
31618,9,782,577
31618,10,679,635
31618,11,754,691
31618,12,971,856
31618,13,926,929
31618,14,892,906
31618,15,1058,956
31618,16,1312,1099
31618,17,1548,1911
31618,18,1651,1895
31618,19,1113,1347
31618,20,695,825
31618,21,501,664
31618,22,367,478
31618,23,152,285
31619,0,54,152
31619,1,12,91
31619,2,12,44
31619,3,7,28
31619,4,39,32
31619,5,228,22
31619,6,1054,69
31619,7,3020,196
31619,8,2028,333
31619,9,867,225
31619,10,807,335
31619,11,824,478
31619,12,922,621
31619,13,825,712
31619,14,731,692
31619,15,768,978
31619,16,849,1442
31619,17,1079,2869
31619,18,1213,2674
31619,19,938,1418
31619,20,575,935
31619,21,330,762
31619,22,204,492
31619,23,84,292
31620,0,134,45
31620,1,43,30
31620,2,16,23
31620,3,8,14
31620,4,5,9
31620,5,13,66
31620,6,99,489
31620,7,430,1274
31620,8,745,2422
31620,9,377,1719
31620,10,361,766
31620,11,575,823
31620,12,923,1172
31620,13,862,1106
31620,14,806,822
31620,15,952,849
31620,16,1611,909
31620,17,2823,1726
31620,18,1659,1636
31620,19,1061,1021
31620,20,755,471
31620,21,729,234
31620,22,485,141
31620,23,255,70
31621,0,28,19
31621,1,10,17
31621,2,5,12
31621,3,4,11
31621,4,17,2
31621,5,21,11
31621,6,70,363
31621,7,484,1055
31621,8,1141,2237
31621,9,681,1026
31621,10,425,374
31621,11,506,371
31621,12,815,600
31621,13,629,665
31621,14,609,505
31621,15,667,397
31621,16,1209,896
31621,17,2048,1009
31621,18,793,678
31621,19,414,230
31621,20,296,129
31621,21,140,70
31621,22,93,78
31621,23,51,22
31622,0,27,110
31622,1,13,55
31622,2,5,19
31622,3,13,15
31622,4,4,3
31622,5,139,2
31622,6,608,33
31622,7,2010,94
31622,8,3507,154
31622,9,585,181
31622,10,465,184
31622,11,564,267
31622,12,488,308
31622,13,463,396
31622,14,406,477
31622,15,435,655
31622,16,538,1210
31622,17,662,2332
31622,18,764,2517
31622,19,439,1409
31622,20,270,748
31622,21,135,524
31622,22,97,416
31622,23,52,240
31623,0,333,188
31623,1,153,90
31623,2,67,79
31623,3,29,90
31623,4,22,97
31623,5,751,715
31623,6,3938,2213
31623,7,6940,5934
31623,8,8832,9830
31623,9,3629,3991
31623,10,1709,1872
31623,11,1743,2126
31623,12,2386,2561
31623,13,2207,2794
31623,14,2115,2650
31623,15,2706,5274
31623,16,4770,9197
31623,17,9240,9890
31623,18,7930,5553
31623,19,3697,2869
31623,20,2200,1736
31623,21,1652,1280
31623,22,1241,1086
31623,23,650,514
31624,0,180,118
31624,1,112,43
31624,2,50,37
31624,3,13,20
31624,4,15,89
31624,5,344,267
31624,6,616,625
31624,7,1905,1660
31624,8,3190,4673
31624,9,1360,3048
31624,10,1024,959
31624,11,1194,965
31624,12,1274,1162
31624,13,1219,1419
31624,14,1161,1118
31624,15,1478,1986
31624,16,2249,3350
31624,17,4919,4249
31624,18,2670,2059
31624,19,1478,993
31624,20,878,592
31624,21,609,358
31624,22,539,345
31624,23,346,187
31625,0,32,52
31625,1,24,35
31625,2,7,18
31625,4,2,2
31625,5,202,391
31625,6,306,299
31625,7,534,508
31625,8,1596,973
31625,9,566,382
31625,10,350,339
31625,11,443,384
31625,12,549,447
31625,13,564,469
31625,14,412,424
31625,15,444,563
31625,16,937,784
31625,17,795,1301
31625,18,699,1232
31625,19,771,663
31625,20,413,329
31625,21,241,267
31625,22,223,165
31625,23,64,106
31626,0,19,103
31626,1,18,50
31626,2,3,27
31626,3,2,13
31626,4,11,5
31626,5,202,26
31626,6,571,35
31626,7,1116,79
31626,8,1132,73
31626,9,447,111
31626,10,348,125
31626,11,368,197
31626,12,382,290
31626,13,343,310
31626,14,343,349
31626,15,354,417
31626,16,419,959
31626,17,447,1284
31626,18,506,1113
31626,19,400,773
31626,20,262,502
31626,21,131,423
31626,22,112,335
31626,23,43,235
31627,0,68,221
31627,1,25,127
31627,2,15,94
31627,3,9,54
31627,4,10,16
31627,5,101,94
31627,6,600,276
31627,7,1073,1196
31627,8,2183,2423
31627,9,1446,1154
31627,10,884,600
31627,11,780,618
31627,12,857,750
31627,13,829,1044
31627,14,801,756
31627,15,899,1032
31627,16,1531,1279
31627,17,2456,2451
31627,18,1944,2159
31627,19,1031,1341
31627,20,612,1000
31627,21,398,803
31627,22,286,627
31627,23,185,362
31628,0,112,230
31628,1,34,113
31628,2,30,55
31628,3,17,33
31628,4,22,8
31628,5,162,27
31628,6,426,393
31628,7,1437,1210
31628,8,2183,1478
31628,9,880,861
31628,10,623,421
31628,11,650,672
31628,12,770,855
31628,13,773,872
31628,14,689,766
31628,15,1230,1016
31628,16,1439,1559
31628,17,2005,2728
31628,18,1580,2241
31628,19,895,1369
31628,20,448,934
31628,21,392,645
31628,22,506,509
31628,23,190,351
31629,0,54,125
31629,1,24,62
31629,2,30,21
31629,3,21,9
31629,4,12,6
31629,5,84,4
31629,6,667,44
31629,7,1117,205
31629,8,959,200
31629,9,501,196
31629,10,457,233
31629,11,479,315
31629,12,629,392
31629,13,548,470
31629,14,540,502
31629,15,585,625
31629,16,583,706
31629,17,756,1305
31629,18,879,1337
31629,19,643,873
31629,20,357,618
31629,21,260,442
31629,22,152,345
31629,23,90,194
31630,0,26,86
31630,1,10,44
31630,2,6,21
31630,3,10,14
31630,4,14,7
31630,5,106,11
31630,6,335,40
31630,7,1332,290
31630,8,756,113
31630,9,444,163
31630,10,383,197
31630,11,391,231
31630,12,410,298
31630,13,383,340
31630,14,290,314
31630,15,327,428
31630,16,384,576
31630,17,619,1264
31630,18,633,1068
31630,19,509,789
31630,20,270,530
31630,21,206,341
31630,22,134,303
31630,23,37,151
31631,0,39,120
31631,1,20,40
31631,2,5,17
31631,3,6,13
31631,4,13,9
31631,5,226,6
31631,6,950,171
31631,7,1590,154
31631,8,1135,243
31631,9,461,162
31631,10,465,222
31631,11,476,297
31631,12,602,584
31631,13,591,470
31631,14,379,506
31631,15,458,710
31631,16,446,1136
31631,17,580,2114
31631,18,692,1185
31631,19,490,894
31631,20,376,738
31631,21,187,464
31631,22,148,380
31631,23,62,227
31632,0,18,123
31632,1,9,38
31632,2,10,26
31632,3,1,9
31632,4,7,4
31632,5,273,8
31632,6,288,22
31632,7,1135,169
31632,8,1835,106
31632,9,519,126
31632,10,296,150
31632,11,350,174
31632,12,409,291
31632,13,327,263
31632,14,236,323
31632,15,266,390
31632,16,328,698
31632,17,510,1590
31632,18,392,1494
31632,19,300,723
31632,20,165,464
31632,21,80,381
31632,22,55,295
31632,23,49,139
31633,0,7,22
31633,1,4,17
31633,2,3,6
31633,5,2,6
31633,6,53,345
31633,7,257,1061
31633,8,160,1362
31633,9,145,469
31633,10,172,284
31633,11,366,354
31633,12,484,538
31633,13,658,661
31633,14,694,742
31633,15,1232,736
31633,16,1586,1049
31633,17,1788,881
31633,18,771,334
31633,19,331,169
31633,20,190,108
31633,21,105,97
31633,22,67,80
31633,23,17,44
31634,0,73,31
31634,1,21,20
31634,2,5,14
31634,3,5,2
31634,4,7,5
31634,5,2,510
31634,6,68,1048
31634,7,306,1629
31634,8,430,1183
31634,9,200,739
31634,10,256,512
31634,11,471,692
31634,12,625,1062
31634,13,910,835
31634,14,655,812
31634,15,1107,845
31634,16,1903,895
31634,17,1618,1379
31634,18,1065,1638
31634,19,912,1051
31634,20,815,632
31634,21,595,326
31634,22,518,126
31634,23,147,77
31635,0,12,4
31635,1,4,5
31635,2,5,1
31635,3,1,1
31635,5,12,13
31635,6,35,365
31635,7,50,960
31635,8,59,496
31635,9,93,162
31635,10,65,119
31635,11,179,109
31635,12,185,178
31635,13,162,173
31635,14,205,129
31635,15,416,135
31635,16,982,123
31635,17,529,163
31635,18,200,218
31635,19,109,215
31635,20,133,87
31635,21,53,45
31635,22,49,37
31635,23,41,16
31636,0,67,223
31636,1,43,149
31636,2,15,100
31636,3,13,47
31636,4,7,21
31636,5,129,33
31636,6,522,92
31636,7,1305,221
31636,8,1919,299
31636,9,562,162
31636,10,378,137
31636,11,451,200
31636,12,498,354
31636,13,483,437
31636,14,489,422
31636,15,424,528
31636,16,432,736
31636,17,815,1327
31636,18,802,1489
31636,19,624,1097
31636,20,449,778
31636,21,317,547
31636,22,181,484
31636,23,93,319
31637,0,44,52
31637,1,26,15
31637,2,13,21
31637,3,14,13
31637,4,8,7
31637,5,41,89
31637,6,205,470
31637,7,784,1042
31637,8,1381,2275
31637,9,382,1203
31637,10,336,355
31637,11,424,303
31637,12,617,432
31637,13,473,496
31637,14,429,365
31637,15,603,481
31637,16,1102,1110
31637,17,2273,1156
31637,18,958,457
31637,19,384,218
31637,20,250,162
31637,21,146,132
31637,22,127,172
31637,23,97,70
31638,0,55,70
31638,1,21,42
31638,2,10,17
31638,3,6,11
31638,4,2,11
31638,5,16,23
31638,6,62,106
31638,7,155,506
31638,8,678,1075
31638,9,454,678
31638,10,343,431
31638,11,497,464
31638,12,603,583
31638,13,607,626
31638,14,560,566
31638,15,615,624
31638,16,743,672
31638,17,1296,996
31638,18,1108,923
31638,19,783,697
31638,20,536,612
31638,21,344,396
31638,22,267,282
31638,23,143,172
31639,0,48,118
31639,1,21,43
31639,2,6,34
31639,3,3,18
31639,4,5,8
31639,5,33,13
31639,6,202,163
31639,7,1264,586
31639,8,2139,1137
31639,9,1347,713
31639,10,702,453
31639,11,634,419
31639,12,631,571
31639,13,623,585
31639,14,437,504
31639,15,544,647
31639,16,724,1350
31639,17,1423,2179
31639,18,1095,1713
31639,19,769,1119
31639,20,431,874
31639,21,250,559
31639,22,142,412
31639,23,53,244
31640,0,24,83
31640,1,15,48
31640,2,6,22
31640,3,13,16
31640,4,17,2
31640,5,202,10
31640,6,775,27
31640,7,2102,105
31640,8,1043,120
31640,9,475,191
31640,10,433,169
31640,11,508,254
31640,12,491,327
31640,13,446,348
31640,14,402,399
31640,15,338,537
31640,16,310,781
31640,17,528,1889
31640,18,665,1676
31640,19,417,735
31640,20,276,537
31640,21,126,432
31640,22,94,289
31640,23,67,185
31641,0,88,116
31641,1,47,101
31641,2,13,53
31641,3,11,30
31641,4,9,9
31641,5,47,16
31641,6,231,117
31641,7,860,442
31641,8,1648,1349
31641,9,915,953
31641,10,511,470
31641,11,635,418
31641,12,661,583
31641,13,650,620
31641,14,648,620
31641,15,709,703
31641,16,884,1208
31641,17,1816,2001
31641,18,1535,1291
31641,19,935,845
31641,20,568,724
31641,21,449,551
31641,22,303,447
31641,23,152,246
31642,0,6,30
31642,1,3,14
31642,2,6,7
31642,4,2,1
31642,5,4,14
31642,6,13,86
31642,7,211,73
31642,8,314,117
31642,9,302,78
31642,10,159,40
31642,11,101,54
31642,12,95,58
31642,13,100,83
31642,14,116,56
31642,15,158,123
31642,16,109,214
31642,17,145,199
31642,18,139,187
31642,19,71,122
31642,20,66,77
31642,21,23,58
31642,22,20,72
31642,23,14,35
31643,0,19,20
31643,1,12,5
31643,2,1,11
31643,4,1,2
31643,5,11,7
31643,6,65,37
31643,7,241,332
31643,8,454,831
31643,9,244,380
31643,10,160,195
31643,11,224,219
31643,12,305,249
31643,13,276,333
31643,14,267,259
31643,15,378,269
31643,16,591,442
31643,17,734,586
31643,18,623,362
31643,19,296,153
31643,20,168,94
31643,21,145,87
31643,22,96,61
31643,23,44,28
31644,0,1,5
31644,1,1,2
31644,2,2,NA
31644,3,4,NA
31644,4,2,NA
31644,5,3,NA
31644,6,60,17
31644,7,55,29
31644,8,91,42
31644,9,58,24
31644,10,40,29
31644,11,44,23
31644,12,63,35
31644,13,32,51
31644,14,42,61
31644,15,45,58
31644,16,47,45
31644,17,50,116
31644,18,57,111
31644,19,32,44
31644,20,21,26
31644,21,15,20
31644,22,11,12
31644,23,5,11
31645,0,5,19
31645,4,1,2
31645,5,3,2
31645,6,34,1
31645,7,117,21
31645,8,272,39
31645,9,158,25
31645,10,69,35
31645,11,46,34
31645,12,49,37
31645,13,58,51
31645,14,56,53
31645,15,53,88
31645,16,74,118
31645,17,73,223
31645,18,84,229
31645,19,67,143
31645,20,28,91
31645,21,21,66
31645,22,14,43
31645,23,4,38
31700,0,5,2
31700,1,4,4
31700,4,1,NA
31700,5,3,NA
31700,6,10,2
31700,7,20,6
31700,8,35,4
31700,9,30,3
31700,10,28,4
31700,11,28,10
31700,12,32,6
31700,13,22,7
31700,14,13,5
31700,15,12,4
31700,16,13,13
31700,17,21,14
31700,18,17,16
31700,19,18,15
31700,20,19,8
31700,21,5,8
31700,22,2,7
31701,3,1,1
31701,5,5,2
31701,6,17,18
31701,7,60,7
31701,8,60,24
31701,9,33,2
31701,10,10,6
31701,11,9,3
31701,12,8,8
31701,13,17,12
31701,14,8,6
31701,15,9,3
31701,16,7,4
31701,17,9,17
31701,18,34,20
31701,19,31,16
31701,20,11,6
31701,21,8,NA
31701,22,5,1
31702,0,1,2
31702,1,1,1
31702,6,9,4
31702,7,7,5
31702,8,5,5
31702,9,6,4
31702,10,12,10
31702,11,26,20
